201111;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;6263791
201111;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;222462331
201111;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;933249
201111;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;728899119
201111;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2057505
201112;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;8680131
201112;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;18140475
201112;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;234486771
201112;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;961251
201112;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;748960907
201112;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2119675
201201;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;18485338
201201;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5895526
201201;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;238664930
201201;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;1089716
201201;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;776060861
201201;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2105403
201202;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;9430219
201202;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;17395317
201202;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;991863
201202;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;220734955
201202;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;698744424
201202;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2039990
201203;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;18457851
201203;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;8239949
201203;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;234542440
201203;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;938267
201203;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;722317901
201203;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1991732
201204;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;19588577
201204;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;9636183
201204;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;785460
201204;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;235597422
201204;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;798287725
201204;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2008294
201205;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;6450398
201205;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;19999893
201205;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;863166
201205;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;238103830
201205;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;665805287
201205;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1980523
201206;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4573419
201206;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;19619158
201206;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;776025
201206;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;215328904
201206;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;675292866
201206;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1489997
201207;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;20550634
201207;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;8417560
201207;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;774199
201207;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;228932286
201207;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;708477106
201207;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1801866
201208;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;20181009
201208;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;10031698
201208;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;683002
201208;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;221994218
201208;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;710914865
201208;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;160000
201208;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1969370
201209;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;19163739
201209;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;7255923
201209;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;567500
201209;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;219186227
201209;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;594822217
201209;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;311000
201209;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1877152
201210;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;8137641
